أه الواجبات والاختبارات أه,"Uh, assignments and quizzes, uh,",,,,,,,,
التي هي جزء من الوحدات مستحقة كل يوم أربعاء الساعة 11:00 صباحًا,"that are part of modules are due every Wednesday at 11:00 AM,",,,,,,,,
أي 30 دقيقة قبل الحصة,"so 30 minutes before class,",,,,,,,,
حتى تتمكن من الحضور إلى الفصل بكل شيء وفهمه.,so you can come to class with everything done and understand it.,,,,,,,,
"أه ، ولا تتبع المواعيد النهائية المعروضة على منصة كورسيرا ،","Uh, and do not follow the deadlines displayed on the Coursera platform,",,,,,,,,
اتبع المواعيد النهائية المنشورة على موقع CS230.,follow the deadlines posted on the CS230 website.,,,,,,,,
"سبب اختلاف المواعيد النهائية هو ،","The reason the deadlines are different is,",,,,,,,,
"لأننا نريد أن نسمح لك بالحصول على أيام متأخرة ،","because we wanna allow you to have late days,",,,,,,,,
"ولم يتم إنشاء Coursera للأيام المتأخرة ، لذلك","and Coursera was not built for late days, so we,",,,,,,,,
"وضعنا المواعيد النهائية لاحقًا ،","we put the deadlines later on,",,,,,,,,
على Coursera للسماح لك بالتقديم حتى لو كنت تريد  استخدام في وقت متأخر من اليوم.,"on Coursera to allow you to submit even if you, you wanna use a late day.",,,,,,,,
هل هذا منطقي؟  تمام.  لذلك نحن نستخدم أيضًا,"Does that make sense? Okay. So we are also using a,",,,,,,,,
"، نوعًا من التفاعل ،","a kind of interactive,",,,,,,,,
"آه ، - هذا ، هذا سيبدأ الدورة التدريبية الثانية.","uh,- this, this is gonna start course two.",,,,,,,,
سنستخدم,"We, we will use, uh,",,,,,,,,
"أه أداة تفاعلية أه تسمى Mentimeter ، أه","an interactive, uh, tool that is called Mentimeter, uh,",,,,,,,,
للتحقق من الحضور في الفصل,"to check in attendance in class and also,",,,,,,,,
وأيضًا للإجابة على بعض الأسئلة التفاعلية.,for you to answer some interactive questions.,,,,,,,,
"لذا ، ستبدأ ، آه","So, it's gonna start, uh,",,,,,,,,
"، الأسبوع المقبل.  آسف ، ليس بالطبع الثاني.","next, next week. Sorry, not course two.",,,,,,,,
أه في معادلة الدرجات أه ها هي.,"Uh, regarding the grading formula, uh, here it is.",,,,,,,,
"إذن ، لديك جزء صغير من الحضور ،","So, you have a small part on attendance,",,,,,,,,
"أي 2 بالمائة من الدرجة النهائية ،","that is two percent of the final grade,",,,,,,,,
"وثمانية بالمائة أه ، في الاختبارات ، و","eight percent uh, on quizzes,",,,,,,,,
"25 بالمائة في مهام البرمجة ،","25 percent on programming assignments, and,",,,,,,,,
"وأه ، جزء كبير في منتصف الفصل الدراسي ،","uh, big part on the midterm,",,,,,,,,
وفي المشاريع النهائية.,and on the final projects.,,,,,,,,
اه هذا منشور بالموقع اذا اردت التحقق منه.,"Uh, so this is posted on the website, if you want to check it.",,,,,,,,
أه الحضور يؤخذ في المحاضرات داخل الفصل,"Uh, attendance is taken for in-class lectures for,",,,,,,,,
أه 15 دقيقة ولأقسام المساعدة الفنية يوم الجمعة,"uh, 15 minutes TA meetings and for the TA sections on Friday.",,,,,,,,
"يمكنك الحصول على مكافأة ، وكان لدينا طلاب نشيطون جدًا في ساحة Piazza ،","You can have a bonus, and we've had students very active on, on Piazza,",,,,,,,,
"وأجابوا على أسئلة الطلاب الآخرين ، وكان ذلك رائعًا ،","answered questions to other students, which was great,",,,,,,,,
"وحصلوا على مكافأة ، لذلك أشجعك على فعل الشيء نفسه.","and they got a bonus, so I encourage you to, to do the same.",,,,,,,,
ربما لا نحتاج إلى مساعدين ومعلمين على أي حال.,Maybe we don't need TAs and instructors anyway.,,,,,,,,
"تمام.  لذا ، أنا - أردت أن أستغرق وقتًا أطول قليلاً للمضي قدمًا ، آه ،","Okay. So, I- I wanted to take a little more time to go over, uh,",,,,,,,,
"بعض مهام البرمجة التي ستقوم بها في هذا الربع ،","some of the programming assignments that you're going to do this quarter uh,",,,,,,,,
حتى تعرف إلى أين أنت ذاهب.,"so that you, you know where you're going.",,,,,,,,
"أه ، في غضون ثلاثة أسابيع تقريبًا من الآن","Uh, in about three weeks from now,",,,,,,,,
"، ستكون قادرًا على ترجمة هذه الصور",you're going to be able to translate these pictures,,,,,,,,
هنا بالأرقام التي تتوافق,"here in the numbers that they corresponds to in,",,,,,,,,
"معها ، بلغات الإشارة ، لذلك فهي لغة الإشارة المترجمة من الصور إلى ،","in sign languages, so it's sign language trans- translation from images to,",,,,,,,,
"آه ، الإخراج ،  أه مغزى.","uh, the output, uh, signification.",,,,,,,,
"أممم ، أنت بصدد بناء شبكة عصبية تلافيفية أه","Um, you're going to build a convolutional neural network, uh,",,,,,,,,
وأول انحدار لوجستي,and the first logistic regression and,,,,,,,,
ثم شبكة عصبية تلافيفية لحل هذه المشكلة.,then a convolutional neural network in order to solve this problem.,,,,,,,,
"أه ، بعد ذلك بقليل","Uh, little later uh,",,,,,,,,
"، ستصبح","you're going to be a,",,,,,,,,
"مهندسًا للتعليم العميق في منزل ليس بعيدًا عن هنا ،","a Deep Learning engineer in a house that is not too far from here,",,,,,,,,
يُدعى البيت السعيد.,called the Happy House.,,,,,,,,
"فليس في هذا البيت إلا قاعدة واحدة ،","So, there is only one rule in this house,",,,,,,,,
"والقاعدة أن لا يحزن البيت ، ولا يحزن عليه ، ولا يحرمه من ذلك.","and the rule is that no sad person should enter the house, should avoid that.",,,,,,,,
"ولأنك مهندس التعلم العميق الوحيد الذي لديه المعرفة ، فقد تم","And because you're the only Deep Learning engineer that has the knowledge,",,,,,,,,
"تكليفك بهذه المهمة ،","you're given this task,",,,,,,,,
وهي عدم السماح لهؤلاء الأشخاص الحزناء,"which is don't let these sad people in,",,,,,,,,
"بالدخول ، فقط دع الناس السعداء","just let happy people in,",,,,,,,,
"يدخلون ، وستقوم ببناء الشبكة ، آه","and you're going to build the network, uh,",,,,,,,,
"، ستعمل على الكاميرا","that will run on a camera,",,,,,,,,
"، أمام المنزل","that is in front of the house,",,,,,,,,
"، وهذا سيسمح للناس بالدخول أم لا.",and that is going to let people in or not.,,,,,,,,
"ولسوء الحظ ، لن يدخل بعض","And unfortunately, some people will not get in,",,,,,,,,
"الأشخاص ، وسيدخل الآخرون","and other people will,",,,,,,,,
لأنهم - إنهم سعداء,"will get in because they- they're happy,",,,,,,,,
"، وسوف تنقذ البيت السعيد في نهاية المهمة ، على أمل.","and you will save the Happy House at the end of the assignment, hopefully.",,,,,,,,
"أه ، هذا أه","Uh, this is, uh, one of the,",,,,,,,,
أحد تطبيقات,"the, the applications of,",,,,,,,,
التعلم العميق أنا - الذي أفضله شخصيًا.,of deep learning I- that I personally prefer.,,,,,,,,
إنه يسمى أه اكتشاف الكائن.,"It's called, uh, object detection.",,,,,,,,
"ربما تكون قد سمعت عنها ،","You, you might have heard of it,",,,,,,,,
لذلك يتم تشغيلها في الوقت الفعلي,"so this is running real time,",,,,,,,,
"، وهذا - هذا مثير للإعجاب للغاية.",and that- that's what is very impressive.,,,,,,,,
"ستعمل على ،","You're going to work on,",,,,,,,,
"آه ، هندسة التعلم العميق المسماة YOLO v2 ،","uh, Deep Learning architecture called YOLO v2,",,,,,,,,
و YOLO v2 عبارة عن خوارزمية لاكتشاف الكائنات تعمل في الوقت الفعلي,"and YOLO v2 is an object detection algorithm that runs real-time,",,,,,,,,
"، وهي قادرة على اكتشاف 9000 كائن ، بهذه السرعة.","and is able to detect 9,000 objects, as fast as that.",,,,,,,,
"لذلك ، إنه حقًا مثير للإعجاب حقًا.","So, it's, it's really, really impressive.",,,,,,,,
"لديك بعض الروابط هنا إذا كنت تريد التحقق من الورقة بالفعل ،","You have a few links here if you want to check the paper already,",,,,,,,,
"لكن ربما ستحتاج ، آه ،","but maybe you will need, uh,",,,,,,,,
بعض الأسابيع لفهمها جيدًا.,some weeks to understand it well.,,,,,,,,
"تمام؟  [ضوضاء] نعم ، في","Okay? [NOISE] Yeah,",,,,,,,,
"الواقع لدينا أ- يمكننا حتى تشغيله مباشرة على جهاز الكمبيوتر الخاص بي ، على ما أعتقد.","actually we have a- we can even run it directly on my computer, I think.",,,,,,,,
سيكون الأمر ممتع. ,It's going to be fun.,,,,,,,,
[ضوضاء],[NOISE],,,,,,,,
يمكننا تشغيله.,We can run it.,,,,,,,,
"هنا ، ترى أنه يعمل مباشرة على هذا الكمبيوتر","So here, you see it's running live on this computer,",,,,,,,,
